Field,Species,Experiment,Revised_irrigation_treatment,Range,Column,Plot,Rep,Type,SbEMS_ID,PI_accession,Harvest_Id,PI_check,,
south,Sorghum bicolor,EMS_pop,WL,33,32,3332,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,34,01,3401,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,34,02,3402,1,experimental,3860,PI 678280,WL19_FL58_SbEMS_BL543,PI 678280,,
south,Sorghum bicolor,EMS_pop,WL,34,03,3403,1,experimental,397,PI 677919,WL19_FL58_SbEMS_BL598,PI 677919,,
south,Sorghum bicolor,EMS_pop,WL,34,04,3404,1,experimental,3010,PI 678191,WL19_FL58_SbEMS_BL486,PI 678191,,
south,Sorghum bicolor,EMS_pop,WL,34,05,3405,1,experimental,3779,PI 678271,WL19_FL58_SbEMS_BL305,PI 678271,,
south,Sorghum bicolor,EMS_pop,WL,34,06,3406,1,experimental,3115,PI 678202,WL19_FL58_SbEMS_BL48,PI 678202,,
south,Sorghum bicolor,EMS_pop,WL,34,07,3407,1,experimental,2661,PI 678148,WL19_FL58_SbEMS_BL417,PI 678148,,
south,Sorghum bicolor,EMS_pop,WL,34,08,3408,1,experimental,2617,PI 678144,WL19_FL58_SbEMS_BL578,PI 678144,,
south,Sorghum bicolor,EMS_pop,WL,34,09,3409,1,experimental,2251,PI 678112,WL19_FL58_SbEMS_BL71,PI 678112,,
south,Sorghum bicolor,EMS_pop,WL,34,10,3410,1,experimental,3308,PI 678218,WL19_FL58_SbEMS_BL3,PI 678218,,
south,Sorghum bicolor,EMS_pop,WL,34,11,3411,1,experimental,3763,PI 678267,WL19_FL58_SbEMS_BL466,PI 678267,,
south,Sorghum bicolor,EMS_pop,WL,34,12,3412,1,experimental,4463,PI 678334,WL19_FL58_SbEMS_BL169,PI 678334,,
south,Sorghum bicolor,EMS_pop,WL,34,13,3413,1,experimental,1253,PI 678014,WL19_FL58_SbEMS_BL373,PI 678014,,
south,Sorghum bicolor,EMS_pop,WL,34,14,3414,1,experimental,4313,PI 678322,WL19_FL58_SbEMS_BL54,PI 678322,,
south,Sorghum bicolor,EMS_pop,WL,34,15,3415,1,experimental,1094,PI 677997,WL19_FL58_SbEMS_BL459,PI 677997,,
south,Sorghum bicolor,EMS_pop,WL,34,16,3416,1,experimental,2306,PI 678113,WL19_FL58_SbEMS_BL30,PI 678113,,
south,Sorghum bicolor,EMS_pop,WL,34,17,3417,1,experimental,2716,PI 678157,WL19_FL58_SbEMS_BL59,PI 678157,,
south,Sorghum bicolor,EMS_pop,WL,34,18,3418,1,experimental,1614,PI 678052,WL19_FL58_SbEMS_BL45,PI 678052,,
south,Sorghum bicolor,EMS_pop,WL,34,19,3419,1,experimental,3003,PI 678186,WL19_FL58_SbEMS_BL90,PI 678186,,
south,Sorghum bicolor,EMS_pop,WL,34,20,3420,1,experimental,4557,PI 678344,WL19_FL58_SbEMS_BL365,PI 678344,,
south,Sorghum bicolor,EMS_pop,WL,34,21,3421,1,experimental,1297,PI 678016,WL19_FL58_SbEMS_BL293,PI 678016,,
south,Sorghum bicolor,EMS_pop,WL,34,22,3422,1,experimental,1146,PI 678000,WL19_FL58_SbEMS_BL338,PI 678000,,
south,Sorghum bicolor,EMS_pop,WL,34,23,3423,1,experimental,257,PI 677906,WL19_FL58_SbEMS_BL482,PI 677906,,
south,Sorghum bicolor,EMS_pop,WL,34,24,3424,1,experimental,2203,PI 678104,WL19_FL58_SbEMS_BL391,PI 678104,,
south,Sorghum bicolor,EMS_pop,WL,34,25,3425,1,experimental,2364,PI 678125,WL19_FL58_SbEMS_BL148,PI 678125,,
south,Sorghum bicolor,EMS_pop,WL,34,26,3426,1,experimental,5398,PI 678366,WL19_FL58_SbEMS_BL81,PI 678366,,
south,Sorghum bicolor,EMS_pop,WL,34,27,3427,1,experimental,931,PI 677978,WL19_FL58_SbEMS_BL25,PI 677978,,
south,Sorghum bicolor,EMS_pop,WL,34,28,3428,1,experimental,1769,PI 678067,WL19_FL58_SbEMS_BL42,PI 678067,,
south,Sorghum bicolor,EMS_pop,WL,34,29,3429,1,experimental,682,PI 677957,WL19_FL58_SbEMS_BL271,PI 677957,,
south,Sorghum bicolor,EMS_pop,WL,34,30,3430,1,experimental,3960,PI 678288,WL19_FL58_SbEMS_BL221,PI 678288,,
south,Sorghum bicolor,EMS_pop,WL,34,31,3431,1,experimental,3155,PI 678203,WL19_FL58_SbEMS_BL7,PI 678203,,
south,Sorghum bicolor,EMS_pop,WL,34,32,3432,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,35,01,3501,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,35,02,3502,1,experimental,2572,PI 678138,WL19_FL58_SbEMS_BL222,PI 678138,,
south,Sorghum bicolor,EMS_pop,WL,35,03,3503,1,experimental,1352,PI 678024,WL19_FL58_SbEMS_BL572,PI 678024,,
south,Sorghum bicolor,EMS_pop,WL,35,04,3504,1,experimental,1864,PI 678074,WL19_FL58_SbEMS_BL399,PI 678074,,
south,Sorghum bicolor,EMS_pop,WL,35,05,3505,1,experimental,453,PI 677922,WL19_FL58_SbEMS_BL480,PI 677922,,
south,Sorghum bicolor,EMS_pop,WL,35,06,3506,1,experimental,6,PI 677884,WL19_FL58_SbEMS_BL172,PI 677884,,
south,Sorghum bicolor,EMS_pop,WL,35,07,3507,1,experimental,561,PI 677935,WL19_FL58_SbEMS_BL556,PI 677935,,
south,Sorghum bicolor,EMS_pop,WL,35,08,3508,1,experimental,813,PI 677966,WL19_FL58_SbEMS_BL506,PI 677966,,
south,Sorghum bicolor,EMS_pop,WL,35,09,3509,1,experimental,1352,PI 678024,WL19_FL58_SbEMS_BL572,PI 678024,,
south,Sorghum bicolor,EMS_pop,WL,35,10,3510,1,experimental,3224,PI 678214,WL19_FL58_SbEMS_BL162,PI 678214,,
south,Sorghum bicolor,EMS_pop,WL,35,11,3511,1,experimental,1607,PI 678046,WL19_FL58_SbEMS_BL285,PI 678046,,
south,Sorghum bicolor,EMS_pop,WL,35,12,3512,1,experimental,4159,PI 678306,WL19_FL58_SbEMS_BL99,PI 678306,,
south,Sorghum bicolor,EMS_pop,WL,35,13,3513,1,experimental,4155,PI 678305,WL19_FL58_SbEMS_BL138,PI 678305,,
south,Sorghum bicolor,EMS_pop,WL,35,14,3514,1,experimental,1251,PI 678012,WL19_FL58_SbEMS_BL455,PI 678012,,
south,Sorghum bicolor,EMS_pop,WL,35,15,3515,1,experimental,4159,PI 678306,WL19_FL58_SbEMS_BL99,PI 678306,,
south,Sorghum bicolor,EMS_pop,WL,35,16,3516,1,experimental,323,PI 677913,WL19_FL58_SbEMS_BL201,PI 677913,,
south,Sorghum bicolor,EMS_pop,WL,35,17,3517,1,experimental,2198,PI 678102,WL19_FL58_SbEMS_BL472,PI 678102,,
south,Sorghum bicolor,EMS_pop,WL,35,18,3518,1,experimental,3659,PI 678253,WL19_FL58_SbEMS_BL432,PI 678253,,
south,Sorghum bicolor,EMS_pop,WL,35,19,3519,1,experimental,3110,PI 678200,WL19_FL58_SbEMS_BL128,PI 678200,,
south,Sorghum bicolor,EMS_pop,WL,35,20,3520,1,experimental,1769,PI 678067,WL19_FL58_SbEMS_BL42,PI 678067,,
south,Sorghum bicolor,EMS_pop,WL,35,21,3521,1,experimental,2855,PI 678171,WL19_FL58_SbEMS_BL95,PI 678171,,
south,Sorghum bicolor,EMS_pop,WL,35,22,3522,1,experimental,2311,PI 678116,WL19_FL58_SbEMS_BL507,PI 678116,,
south,Sorghum bicolor,EMS_pop,WL,35,23,3523,1,experimental,2852,PI 678168,WL19_FL58_SbEMS_BL213,PI 678168,,
south,Sorghum bicolor,EMS_pop,WL,35,24,3524,1,experimental,3368,PI 678226,WL19_FL58_SbEMS_BL319,PI 678226,,
south,Sorghum bicolor,EMS_pop,WL,35,25,3525,1,experimental,317,PI 677911,WL19_FL58_SbEMS_BL283,PI 677911,,
south,Sorghum bicolor,EMS_pop,WL,35,26,3526,1,experimental,4061,PI 678299,WL19_FL58_SbEMS_BL378,PI 678299,,
south,Sorghum bicolor,EMS_pop,WL,35,27,3527,1,experimental,62,PI 677891,WL19_FL58_SbEMS_BL488,PI 677891,,
south,Sorghum bicolor,EMS_pop,WL,35,28,3528,1,experimental,3962,PI 678289,WL19_FL58_SbEMS_BL181,PI 678289,,
south,Sorghum bicolor,EMS_pop,WL,35,29,3529,1,experimental,1614,PI 678052,WL19_FL58_SbEMS_BL45,PI 678052,,
south,Sorghum bicolor,EMS_pop,WL,35,30,3530,1,experimental,179,PI 677901,WL19_FL58_SbEMS_BL87,PI 677901,,
south,Sorghum bicolor,EMS_pop,WL,35,31,3531,1,experimental,509,PI 677928,WL19_FL58_SbEMS_BL238,PI 677928,,
south,Sorghum bicolor,EMS_pop,WL,35,32,3532,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,36,01,3601,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,36,02,3602,1,experimental,3612,PI 678250,WL19_FL58_SbEMS_BL550,PI 678250,,
south,Sorghum bicolor,EMS_pop,WL,36,03,3603,1,experimental,1665,PI 678056,WL19_FL58_SbEMS_BL481,PI 678056,,
south,Sorghum bicolor,EMS_pop,WL,36,04,3604,1,experimental,2806,PI 678163,WL19_FL58_SbEMS_BL413,PI 678163,,
south,Sorghum bicolor,EMS_pop,WL,36,05,3605,1,experimental,2805,PI 678162,WL19_FL58_SbEMS_BL454,PI 678162,,
south,Sorghum bicolor,EMS_pop,WL,36,06,3606,1,experimental,2950,PI 678181,WL19_FL58_SbEMS_BL290,PI 678181,,
south,Sorghum bicolor,EMS_pop,WL,36,07,3607,1,experimental,2712,PI 678154,WL19_FL58_SbEMS_BL177,PI 678154,,
south,Sorghum bicolor,EMS_pop,WL,36,08,3608,1,experimental,3466,PI 678232,WL19_FL58_SbEMS_BL80,PI 678232,,
south,Sorghum bicolor,EMS_pop,WL,36,09,3609,1,experimental,753,PI 677963,WL19_FL58_SbEMS_BL29,PI 677963,,
south,Sorghum bicolor,EMS_pop,WL,36,10,3610,1,experimental,878,PI 677971,WL19_FL58_SbEMS_BL306,PI 677971,,
south,Sorghum bicolor,EMS_pop,WL,36,11,3611,1,experimental,3712,PI 678262,WL19_FL58_SbEMS_BL69,PI 678262,,
south,Sorghum bicolor,EMS_pop,WL,36,12,3612,1,experimental,2248,PI 678110,WL19_FL58_SbEMS_BL151,PI 678110,,
south,Sorghum bicolor,EMS_pop,WL,36,13,3613,1,experimental,460,PI 677927,WL19_FL58_SbEMS_BL277,PI 677927,,
south,Sorghum bicolor,EMS_pop,WL,36,14,3614,1,experimental,935,PI 677982,WL19_FL58_SbEMS_BL461,PI 677982,,
south,Sorghum bicolor,EMS_pop,WL,36,15,3615,1,experimental,8,PI 677886,WL19_FL58_SbEMS_BL92,PI 677886,,
south,Sorghum bicolor,EMS_pop,WL,36,16,3616,1,experimental,2097,PI 678097,WL19_FL58_SbEMS_BL73,PI 678097,,
south,Sorghum bicolor,EMS_pop,WL,36,17,3617,1,experimental,2354,PI 678119,WL19_FL58_SbEMS_BL388,PI 678119,,
south,Sorghum bicolor,EMS_pop,WL,36,18,3618,1,experimental,4848,PI 678360,WL19_FL58_SbEMS_BL324,PI 678360,,
south,Sorghum bicolor,EMS_pop,WL,36,19,3619,1,experimental,1046,PI 677992,WL19_FL58_SbEMS_BL61,PI 677992,,
south,Sorghum bicolor,EMS_pop,WL,36,20,3620,1,experimental,3267,PI 678215,WL19_FL58_SbEMS_BL122,PI 678215,,
south,Sorghum bicolor,EMS_pop,WL,36,21,3621,1,experimental,261,PI 677908,WL19_FL58_SbEMS_BL403,PI 677908,,
south,Sorghum bicolor,EMS_pop,WL,36,22,3622,1,experimental,1353,PI 678025,WL19_FL58_SbEMS_BL532,PI 678025,,
south,Sorghum bicolor,EMS_pop,WL,36,23,3623,1,experimental,3004,PI 678187,WL19_FL58_SbEMS_BL49,PI 678187,,
south,Sorghum bicolor,EMS_pop,WL,36,24,3624,1,experimental,122,PI 677897,WL19_FL58_SbEMS_BL245,PI 677897,,
south,Sorghum bicolor,EMS_pop,WL,36,25,3625,1,experimental,517,PI 677933,WL19_FL58_SbEMS_BL37,PI 677933,,
south,Sorghum bicolor,EMS_pop,WL,36,26,3626,1,experimental,2954,PI 678183,WL19_FL58_SbEMS_BL209,PI 678183,,
south,Sorghum bicolor,EMS_pop,WL,36,27,3627,1,experimental,818,PI 677970,WL19_FL58_SbEMS_BL346,PI 677970,,
south,Sorghum bicolor,EMS_pop,WL,36,28,3628,1,experimental,4214,PI 678310,WL19_FL58_SbEMS_BL534,PI 678310,,
south,Sorghum bicolor,EMS_pop,WL,36,29,3629,1,experimental,3222,PI 678213,WL19_FL58_SbEMS_BL202,PI 678213,,
south,Sorghum bicolor,EMS_pop,WL,36,30,3630,1,experimental,3515,PI 678239,WL19_FL58_SbEMS_BL393,PI 678239,,
south,Sorghum bicolor,EMS_pop,WL,36,31,3631,1,experimental,5850,PI 678368,WL19_FL58_SbEMS_BL2,PI 678368,,
south,Sorghum bicolor,EMS_pop,WL,36,32,3632,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,37,01,3701,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,37,02,3702,1,experimental,3054,PI 678195,WL19_FL58_SbEMS_BL328,PI 678195,,
south,Sorghum bicolor,EMS_pop,WL,37,03,3703,1,experimental,4692,PI 678357,WL19_FL58_SbEMS_BL441,PI 678357,,
south,Sorghum bicolor,EMS_pop,WL,37,04,3704,1,experimental,1206,PI 678009,WL19_FL58_SbEMS_BL573,PI 678009,,
south,Sorghum bicolor,EMS_pop,WL,37,05,3705,1,experimental,2089,PI 678094,WL19_FL58_SbEMS_BL193,PI 678094,,
south,Sorghum bicolor,EMS_pop,WL,37,06,3706,1,experimental,4689,PI 678354,WL19_FL58_SbEMS_BL561,PI 678354,,
south,Sorghum bicolor,EMS_pop,WL,37,07,3707,1,experimental,1821,PI 678073,WL19_FL58_SbEMS_BL440,PI 678073,,
south,Sorghum bicolor,EMS_pop,WL,37,08,3708,1,experimental,881,PI 677973,WL19_FL58_SbEMS_BL226,PI 677973,,
south,Sorghum bicolor,EMS_pop,WL,37,09,3709,1,experimental,5398,PI 678366,WL19_FL58_SbEMS_BL81,PI 678366,,
south,Sorghum bicolor,EMS_pop,WL,37,10,3710,1,experimental,56,PI 677887,WL19_FL58_SbEMS_BL50,PI 677887,,
south,Sorghum bicolor,EMS_pop,WL,37,11,3711,1,experimental,1050,PI 677994,WL19_FL58_SbEMS_BL580,PI 677994,,
south,Sorghum bicolor,EMS_pop,WL,37,12,3712,1,experimental,3609,PI 678247,WL19_FL58_SbEMS_BL75,PI 678247,,
south,Sorghum bicolor,EMS_pop,WL,37,13,3713,1,experimental,4690,PI 678355,WL19_FL58_SbEMS_BL524,PI 678355,,
south,Sorghum bicolor,EMS_pop,WL,37,14,3714,1,experimental,878,PI 677971,WL19_FL58_SbEMS_BL306,PI 677971,,
south,Sorghum bicolor,EMS_pop,WL,37,15,3715,1,experimental,2571,PI 678137,WL19_FL58_SbEMS_BL261,PI 678137,,
south,Sorghum bicolor,EMS_pop,WL,37,16,3716,1,experimental,2952,PI 678182,WL19_FL58_SbEMS_BL249,PI 678182,,
south,Sorghum bicolor,EMS_pop,WL,37,17,3717,1,experimental,3911,PI 678284,WL19_FL58_SbEMS_BL382,PI 678284,,
south,Sorghum bicolor,EMS_pop,WL,37,18,3718,1,experimental,1254,PI 678015,WL19_FL58_SbEMS_BL335,PI 678015,,
south,Sorghum bicolor,EMS_pop,WL,37,19,3719,1,experimental,3766,PI 678270,WL19_FL58_SbEMS_BL347,PI 678270,,
south,Sorghum bicolor,EMS_pop,WL,37,20,3720,1,experimental,2571,PI 678137,WL19_FL58_SbEMS_BL261,PI 678137,,
south,Sorghum bicolor,EMS_pop,WL,37,21,3721,1,experimental,3157,PI 678204,WL19_FL58_SbEMS_BL564,PI 678204,,
south,Sorghum bicolor,EMS_pop,WL,37,22,3722,1,experimental,646,PI 677950,WL19_FL58_SbEMS_BL549,PI 677950,,
south,Sorghum bicolor,EMS_pop,WL,37,23,3723,1,experimental,2617,PI 678144,WL19_FL58_SbEMS_BL578,PI 678144,,
south,Sorghum bicolor,EMS_pop,WL,37,24,3724,1,experimental,651,PI 677952,WL19_FL58_SbEMS_BL471,PI 677952,,
south,Sorghum bicolor,EMS_pop,WL,37,25,3725,1,experimental,1401,PI 678027,WL19_FL58_SbEMS_BL449,PI 678027,,
south,Sorghum bicolor,EMS_pop,WL,37,26,3726,1,experimental,3362,PI 678223,WL19_FL58_SbEMS_BL439,PI 678223,,
south,Sorghum bicolor,EMS_pop,WL,37,27,3727,1,experimental,3711,PI 678261,WL19_FL58_SbEMS_BL109,PI 678261,,
south,Sorghum bicolor,EMS_pop,WL,37,28,3728,1,experimental,992,PI 677988,WL19_FL58_SbEMS_BL223,PI 677988,,
south,Sorghum bicolor,EMS_pop,WL,37,29,3729,1,experimental,1930,PI 678080,WL19_FL58_SbEMS_BL159,PI 678080,,
south,Sorghum bicolor,EMS_pop,WL,37,30,3730,1,experimental,3516,PI 678240,WL19_FL58_SbEMS_BL355,PI 678240,,
south,Sorghum bicolor,EMS_pop,WL,37,31,3731,1,experimental,652,PI 677953,WL19_FL58_SbEMS_BL430,PI 677953,,
south,Sorghum bicolor,EMS_pop,WL,37,32,3732,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,38,01,3801,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,38,02,3802,1,experimental,3710,PI 678260,WL19_FL58_SbEMS_BL150,PI 678260,,
south,Sorghum bicolor,EMS_pop,WL,38,03,3803,1,experimental,2756,PI 678158,WL19_FL58_SbEMS_BL18,PI 678158,,
south,Sorghum bicolor,EMS_pop,WL,38,04,3804,1,experimental,3011,PI 678192,WL19_FL58_SbEMS_BL445,PI 678192,,
south,Sorghum bicolor,EMS_pop,WL,38,05,3805,1,experimental,2711,PI 678153,WL19_FL58_SbEMS_BL218,PI 678153,,
south,Sorghum bicolor,EMS_pop,WL,38,06,3806,1,experimental,2410,PI 678128,WL19_FL58_SbEMS_BL28,PI 678128,,
south,Sorghum bicolor,EMS_pop,WL,38,07,3807,1,experimental,1302,PI 678019,WL19_FL58_SbEMS_BL176,PI 678019,,
south,Sorghum bicolor,EMS_pop,WL,38,08,3808,1,experimental,3563,PI 678244,WL19_FL58_SbEMS_BL196,PI 678244,,
south,Sorghum bicolor,EMS_pop,WL,38,09,3809,1,experimental,1876,PI 678077,WL19_FL58_SbEMS_BL278,PI 678077,,
south,Sorghum bicolor,EMS_pop,WL,38,10,3810,1,experimental,393,PI 677916,WL19_FL58_SbEMS_BL82,PI 677916,,
south,Sorghum bicolor,EMS_pop,WL,38,11,3811,1,experimental,571,PI 677937,WL19_FL58_SbEMS_BL473,PI 677937,,
south,Sorghum bicolor,EMS_pop,WL,38,12,3812,1,experimental,3419,PI 678230,WL19_FL58_SbEMS_BL158,PI 678230,,
south,Sorghum bicolor,EMS_pop,WL,38,13,3813,1,experimental,1041,PI 677989,WL19_FL58_SbEMS_BL182,PI 677989,,
south,Sorghum bicolor,EMS_pop,WL,38,14,3814,1,experimental,1405,PI 678028,WL19_FL58_SbEMS_BL410,PI 678028,,
south,Sorghum bicolor,EMS_pop,WL,38,15,3815,1,experimental,2808,PI 678165,WL19_FL58_SbEMS_BL333,PI 678165,,
south,Sorghum bicolor,EMS_pop,WL,38,16,3816,1,experimental,3711,PI 678261,WL19_FL58_SbEMS_BL109,PI 678261,,
south,Sorghum bicolor,EMS_pop,WL,38,17,3817,1,experimental,817,PI 677969,WL19_FL58_SbEMS_BL385,PI 677969,,
south,Sorghum bicolor,EMS_pop,WL,38,18,3818,1,experimental,2097,PI 678097,WL19_FL58_SbEMS_BL73,PI 678097,,
south,Sorghum bicolor,EMS_pop,WL,38,19,3819,1,experimental,4219,PI 678312,WL19_FL58_SbEMS_BL453,PI 678312,,
south,Sorghum bicolor,EMS_pop,WL,38,20,3820,1,experimental,4366,PI 678326,WL19_FL58_SbEMS_BL492,PI 678326,,
south,Sorghum bicolor,EMS_pop,WL,38,21,3821,1,experimental,4017,PI 678295,WL19_FL58_SbEMS_BL537,PI 678295,,
south,Sorghum bicolor,EMS_pop,WL,38,22,3822,1,experimental,3092,PI 678197,WL19_FL58_SbEMS_BL246,PI 678197,,
south,Sorghum bicolor,EMS_pop,WL,38,23,3823,1,experimental,1668,PI 678058,WL19_FL58_SbEMS_BL404,PI 678058,,
south,Sorghum bicolor,EMS_pop,WL,38,24,3824,1,experimental,4365,PI 678325,WL19_FL58_SbEMS_BL530,PI 678325,,
south,Sorghum bicolor,EMS_pop,WL,38,25,3825,1,experimental,3008,PI 678190,WL19_FL58_SbEMS_BL526,PI 678190,,
south,Sorghum bicolor,EMS_pop,WL,38,26,3826,1,experimental,3315,PI 678221,WL19_FL58_SbEMS_BL519,PI 678221,,
south,Sorghum bicolor,EMS_pop,WL,38,27,3827,1,experimental,2038,PI 678089,WL19_FL58_SbEMS_BL396,PI 678089,,
south,Sorghum bicolor,EMS_pop,WL,38,28,3828,1,experimental,2149,PI 678099,WL19_FL58_SbEMS_BL591,PI 678099,,
south,Sorghum bicolor,EMS_pop,WL,38,29,3829,1,experimental,4465,PI 678335,WL19_FL58_SbEMS_BL131,PI 678335,,
south,Sorghum bicolor,EMS_pop,WL,38,30,3830,1,experimental,4058,PI 678297,WL19_FL58_SbEMS_BL457,PI 678297,,
south,Sorghum bicolor,EMS_pop,WL,38,31,3831,1,experimental,646,PI 677950,WL19_FL58_SbEMS_BL549,PI 677950,,
south,Sorghum bicolor,EMS_pop,WL,38,32,3832,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,39,01,3901,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,39,02,3902,1,experimental,3419,PI 678230,WL19_FL58_SbEMS_BL158,PI 678230,,
south,Sorghum bicolor,EMS_pop,WL,39,03,3903,1,experimental,317,PI 677911,WL19_FL58_SbEMS_BL283,PI 677911,,
south,Sorghum bicolor,EMS_pop,WL,39,04,3904,1,experimental,2251,PI 678112,WL19_FL58_SbEMS_BL71,PI 678112,,
south,Sorghum bicolor,EMS_pop,WL,39,05,3905,1,experimental,3779,PI 678271,WL19_FL58_SbEMS_BL305,PI 678271,,
south,Sorghum bicolor,EMS_pop,WL,39,06,3906,1,experimental,3054,PI 678195,WL19_FL58_SbEMS_BL328,PI 678195,,
south,Sorghum bicolor,EMS_pop,WL,39,07,3907,1,experimental,2465,PI 678132,WL19_FL58_SbEMS_BL462,PI 678132,,
south,Sorghum bicolor,EMS_pop,WL,39,08,3908,1,experimental,1661,PI 678054,WL19_FL58_SbEMS_BL562,PI 678054,,
south,Sorghum bicolor,EMS_pop,WL,39,09,3909,1,experimental,2204,PI 678105,WL19_FL58_SbEMS_BL350,PI 678105,,
south,Sorghum bicolor,EMS_pop,WL,39,10,3910,1,experimental,2404,PI 678126,WL19_FL58_SbEMS_BL105,PI 678126,,
south,Sorghum bicolor,EMS_pop,WL,39,11,3911,1,experimental,123,PI 677898,WL19_FL58_SbEMS_BL207,PI 677898,,
south,Sorghum bicolor,EMS_pop,WL,39,12,3912,1,experimental,4057,PI 678296,WL19_FL58_SbEMS_BL497,PI 678296,,
south,Sorghum bicolor,EMS_pop,WL,39,13,3913,1,experimental,1865,PI 678075,WL19_FL58_SbEMS_BL359,PI 678075,,
south,Sorghum bicolor,EMS_pop,WL,39,14,3914,1,experimental,1252,PI 678013,WL19_FL58_SbEMS_BL416,PI 678013,,
south,Sorghum bicolor,EMS_pop,WL,39,15,3915,1,experimental,2761,PI 678161,WL19_FL58_SbEMS_BL496,PI 678161,,
south,Sorghum bicolor,EMS_pop,WL,39,16,3916,1,experimental,2619,PI 678145,WL19_FL58_SbEMS_BL539,PI 678145,,
south,Sorghum bicolor,EMS_pop,WL,39,17,3917,1,experimental,2808,PI 678165,WL19_FL58_SbEMS_BL333,PI 678165,,
south,Sorghum bicolor,EMS_pop,WL,39,18,3918,1,experimental,6,PI 677884,WL19_FL58_SbEMS_BL172,PI 677884,,
south,Sorghum bicolor,EMS_pop,WL,39,19,3919,1,experimental,1509,PI 678038,WL19_FL58_SbEMS_BL11,PI 678038,,
south,Sorghum bicolor,EMS_pop,WL,39,20,3920,1,experimental,4603,PI 678346,WL19_FL58_SbEMS_BL288,PI 678346,,
south,Sorghum bicolor,EMS_pop,WL,39,21,3921,1,experimental,1875,PI 678076,WL19_FL58_SbEMS_BL317,PI 678076,,
south,Sorghum bicolor,EMS_pop,WL,39,22,3922,1,experimental,1202,PI 678008,WL19_FL58_SbEMS_BL19,PI 678008,,
south,Sorghum bicolor,EMS_pop,WL,39,23,3923,1,experimental,1613,PI 678051,WL19_FL58_SbEMS_BL88,PI 678051,,
south,Sorghum bicolor,EMS_pop,WL,39,24,3924,1,experimental,1250,PI 678011,WL19_FL58_SbEMS_BL493,PI 678011,,
south,Sorghum bicolor,EMS_pop,WL,39,25,3925,1,experimental,1094,PI 677997,WL19_FL58_SbEMS_BL459,PI 677997,,
south,Sorghum bicolor,EMS_pop,WL,39,26,3926,1,experimental,1504,PI 678035,WL19_FL58_SbEMS_BL129,PI 678035,,
south,Sorghum bicolor,EMS_pop,WL,39,27,3927,1,experimental,3916,PI 678287,WL19_FL58_SbEMS_BL262,PI 678287,,
south,Sorghum bicolor,EMS_pop,WL,39,28,3928,1,experimental,3762,PI 678266,WL19_FL58_SbEMS_BL508,PI 678266,,
south,Sorghum bicolor,EMS_pop,WL,39,29,3929,1,experimental,2040,PI 678091,WL19_FL58_SbEMS_BL316,PI 678091,,
south,Sorghum bicolor,EMS_pop,WL,39,30,3930,1,experimental,1148,PI 678002,WL19_FL58_SbEMS_BL259,PI 678002,,
south,Sorghum bicolor,EMS_pop,WL,39,31,3931,1,experimental,1555,PI 678040,WL19_FL58_SbEMS_BL527,PI 678040,,
south,Sorghum bicolor,EMS_pop,WL,39,32,3932,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,40,01,4001,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,40,02,4002,1,experimental,3812,PI 678275,WL19_FL58_SbEMS_BL145,PI 678275,,
south,Sorghum bicolor,EMS_pop,WL,40,03,4003,1,experimental,3761,PI 678265,WL19_FL58_SbEMS_BL546,PI 678265,,
south,Sorghum bicolor,EMS_pop,WL,40,04,4004,1,experimental,596,PI 677942,WL19_FL58_SbEMS_BL275,PI 677942,,
south,Sorghum bicolor,EMS_pop,WL,40,05,4005,1,experimental,2901,PI 678177,WL19_FL58_SbEMS_BL450,PI 678177,,
south,Sorghum bicolor,EMS_pop,WL,40,06,4006,1,experimental,3764,PI 678268,WL19_FL58_SbEMS_BL425,PI 678268,,
south,Sorghum bicolor,EMS_pop,WL,40,07,4007,1,experimental,1768,PI 678066,WL19_FL58_SbEMS_BL84,PI 678066,,
south,Sorghum bicolor,EMS_pop,WL,40,08,4008,1,experimental,3960,PI 678288,WL19_FL58_SbEMS_BL221,PI 678288,,
south,Sorghum bicolor,EMS_pop,WL,40,09,4009,1,experimental,397,PI 677919,WL19_FL58_SbEMS_BL598,PI 677919,,
